Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Time of Day_Afternoon,Time of Day_Evening,Time of Day_Morning,Time of Day_Night,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
1.3048799060924299,2024-01-20,2024-01-20,-0.8904816800628632,0.37805945666088087,-1.4194042617177576,0.5698969085846661,1.0048674531487358,0.941236430293171,-0.7187531421505545,1.0085578280632448,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-3.1866342443188147,2024-02-09,2024-02-09,1.6925722276666229,0.48386077675347366,-0.6656515189520871,-1.1476689469098058,-1.2732658470639224,-0.18718839141815005,-1.658219391038202,-0.6868322624564346,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.01932800719009993,2024-01-30,2024-01-30,-0.7445151144615546,1.4937824685464063,0.005022264190112728,0.7429556350370318,0.37794413258090426,1.0961740542007974,-1.3829277163997165,-1.1429524390937087,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1.4015534088898849,2024-02-10,2024-02-10,0.512829795559844,0.9455392644302432,1.1167697966060115,-0.6310130402680352,1.2331798266092604,-0.06579885287078263,0.8367784562921506,0.22971111135242778,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0.5335487667510319,2024-01-21,2024-01-21,-1.2493931404179794,1.0128673772164385,-1.4375305801810605,-0.25675254204216696,0.8083690989409086,1.3327888187911738,-1.1784635114497732,0.6514071237151905,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0.5335487667510319,2024-01-25,2024-01-25,0.018113998854143037,1.426454355760211,-0.2766909352603834,-0.16056213340723569,-0.8079078399558601,1.2226610050113844,-1.2974002058324199,0.14795372120046338,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0.01932800719009993,2024-02-03,2024-02-03,1.5027233084826424,-0.8242282716640384,1.309361930278603,-1.055258947347863,-1.3387652984665315,1.035360740455876,1.041242661242094,-0.2651362500936717,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.3048799060924299,2024-01-14,2024-01-14,0.9248619997255633,0.6377536059790635,-0.2547883004505591,-1.1354876287857314,-0.8721596827603245,-1.5266223719325127,-0.2837655688746949,1.0085578280632448,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-1.146410454734533,2024-01-20,2024-01-20,1.159979031026405,0.7531732278982558,1.7247567283959564,1.8648970388095272,-0.3768590692967835,0.6537660875418364,1.1347883759250743,1.1118303208867786,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
-1.2662238917122302,2024-02-02,2024-02-02,-0.07196030586818326,0.2626398347416885,-1.2026437034274295,-0.6268125857424922,-0.4723011270548714,-0.3829053134315331,-0.12206511920839992,-1.5732544925250995,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
-3.1866342443188147,2024-01-28,2024-01-28,0.4084359859842247,-0.45873280225326285,-0.3529725254601154,0.3922176821542034,-0.3812256993902912,1.65214762430544,0.20133578012418998,-0.7126503856623181,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.5335487667510319,2024-02-12,2024-02-12,-1.8923851002819718,-0.8819380826236345,-0.189080396021087,1.5670848129485389,0.916911046979518,2.052235214732555,-1.2907183690693498,-1.5732544925250995,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.8569936245148585,2024-01-24,2024-01-25,-1.5667318447474066,-0.24713016206807709,1.0865592658338403,1.1243569059563225,0.05231828846507526,1.568692316554125,0.20267214747680395,-0.28234833223092737,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1.3048799060924299,2024-01-02,2024-01-02,1.1955468334039396,0.9455392644302432,-0.1875698694824785,-1.3362693551066798,-1.1971617225770812,-0.2491871498754484,-1.2406045933463246,-0.7126503856623181,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1.3048799060924299,2024-01-02,2024-01-02,-1.0544631066086372,-0.785755064357641,-1.4163832086405406,-0.7364444488591606,0.173960126784207,0.010188153192559784,-0.469520630888042,-0.7126503856623181,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
-0.6491589802391117,2024-01-11,2024-01-11,-1.5912135788514237,0.29149474022148686,-0.014614580811798377,1.72208158494107,0.616237374826588,-1.4822867396896264,1.6165488065424243,-0.28234833223092737,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1.3048799060924299,2024-02-18,2024-02-18,-0.673841429217883,0.5800437950194673,1.475519849525544,-0.09965554278686453,1.4571255699762762,-0.5517126404739662,0.24409953540783827,0.14795372120046338,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.01932800719009993,2024-02-13,2024-02-13,0.35254372510524257,-1.1031590246354195,0.9166250302403776,3.0453235189958465,-1.3998981197756337,-1.122504269483317,0.7773101091008274,-0.7126503856623181,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0.01932800719009993,2024-01-06,2024-01-06,-1.2604792086914967,-1.5456009086589901,-0.908846291668065,1.486436086058116,0.1614840408027574,0.8155792907812471,0.30824516833331045,1.0085578280632448,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.5335487667510319,2024-01-13,2024-01-13,0.018113998854143037,-0.112473936495686,-1.009296306485534,-1.576955399420285,-0.8341076205169039,-1.2012177983851258,0.49400023034665763,-1.1429524390937087,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.01932800719009993,2024-02-15,2024-02-16,-1.2410785892128418,-0.5260609150394584,-0.5130883385526227,-0.9137036298370689,-1.2383328063158638,0.7911591297062883,-1.0267858169280832,-1.1429524390937087,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
-1.2662238917122302,2024-02-19,2024-02-19,-1.687754756733302,0.031800590903304234,1.0072566225568913,0.6203023628911801,-0.09115670032159254,-0.5184016440561826,0.23942224967368922,-0.28234833223092737,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1.3573304235676449,2024-02-08,2024-02-08,3.043081513704355,-1.487891097699394,0.7776565886883905,-1.472364081734268,-1.0193774973414274,-0.0739784213861814,1.614544255513503,0.5782557746318541,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
1.3048799060924299,2024-02-18,2024-02-18,-0.8327417411382949,-0.593389027825654,0.35470915787799384,1.08487263341622,0.26565935874785995,-0.8426207728911931,-0.24567909932519574,1.0085578280632448,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-0.6491589802391117,2024-02-24,2024-02-24,1.140116492036354,-1.4205629849131984,-0.9065805018601522,0.6417246809714486,1.190761134272332,0.010188153192559784,1.4067391321820248,-1.1429524390937087,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.6491589802391117,2024-01-23,2024-01-23,-0.6336544317263836,-1.2281969483812114,-0.5213962345149697,-0.9813309476983089,1.0104816918403883,1.3876749089742122,0.15389473910639262,-0.28234833223092737,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-1.2662238917122302,2024-01-01,2024-01-01,1.7165920422592431,-0.9492661954098299,0.5352170792417169,1.4393909953720365,1.5188821955844514,0.5711405910891848,1.5330258470040488,-1.1429524390937087,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1.3048799060924299,2024-01-05,2024-01-05,-1.6138476349098545,0.16645681647569532,-1.0810463170694404,1.2029054055839734,-0.2271460375193913,0.18101073624603317,-1.5493054518001603,0.5782557746318541,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.01932800719009993,2024-01-31,2024-01-31,0.29387994715788107,-0.4779694059064616,0.7950276438823887,0.017957183928335476,1.0279482122144175,0.31674415581315835,0.3763999033166251,-1.5732544925250995,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.5335487667510319,2024-02-17,2024-02-17,0.14560378399959,-0.785755064357641,0.1809986059380099,-1.2829235826322856,-0.5515242730370747,-0.24124467030252475,0.877537660546878,1.4388598814946356,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
-3.1866342443188147,2024-02-04,2024-02-04,0.9391815045788563,-1.5263643050057913,-1.2653305547796847,-1.4496816272963369,1.2269417836185352,1.625830751690679,2.134391155680352,-1.5732544925250995,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-0.6491589802391117,2024-02-11,2024-02-11,0.5571740686539125,-0.31445827485427263,0.7980486969596058,-0.10343595185985295,0.12904621725098925,1.6961276231346136,1.0759882124100582,1.4388598814946356,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1.3048799060924299,2024-01-26,2024-01-26,-1.305747320808358,0.022182289076704657,0.3758565294185138,1.6326119035470072,0.631208678004327,1.4565492467632948,-0.40337044693364865,1.4388598814946356,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
-1.2662238917122302,2024-02-07,2024-02-07,-0.5172507148544538,-1.218578646554612,1.0835382127566233,0.28300586449008946,1.5120203482946541,-1.6652008588093414,-0.10669689465333893,-1.5732544925250995,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.5335487667510319,2024-01-16,2024-01-16,-1.5413262716205967,1.4649275630666079,-0.014614580811798377,1.5918674946492417,-0.21654136443515923,1.4661513489335456,-0.9325719185687957,-0.7126503856623181,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.5335487667510319,2024-01-25,2024-01-25,-0.848908924037174,-0.10285563466908686,0.0004906845742871502,1.5956479037222304,0.8719971374463001,-1.6528722338006245,0.4539092097682375,0.32868058364164743,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
3.1774357840429666,2024-01-22,2024-01-22,-1.543173949666183,0.599280398672666,1.7330646243583034,-0.14292022439995564,-1.4267217046357499,0.010188153192559784,0.6570370473655667,0.14795372120046338,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.01932800719009993,2024-01-14,2024-01-14,1.0375703605063207,-1.6514022287515828,0.4272144317312047,0.8328453618836489,-0.7567558874319176,0.7388810178904787,-1.3902777368390935,-1.1429524390937087,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-1.2662238917122302,2024-01-19,2024-01-19,-0.7311194486310548,-0.8434648753172372,-0.7502410051141664,-0.9867915385815146,-3.204564465245229,-0.8531712308313449,-0.029187588201726462,0.5782557746318541,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.01932800719009993,2024-01-19,2024-01-19,-1.604147325170527,0.974394169910041,1.136406641607923,0.2897265917309579,-1.3587270360368506,1.7563482145233467,0.7586009661642312,-1.2548309729858702,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1.3048799060924299,2024-02-20,2024-02-20,-0.10845194726851037,0.4357692676204771,0.6273591980968388,-1.4190183092598738,1.4558779613781316,-0.22061793230717147,-1.3949550225732426,-1.1429524390937087,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0.01932800719009993,2024-01-14,2024-01-14,-1.6526488738671643,-1.2570518538610094,0.6537934125224887,1.3280789504451507,-1.397402902579344,-0.773864979573348,-0.9459355920949358,1.4388598814946356,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
-0.6491589802391117,2024-01-27,2024-01-27,0.2398353643244854,1.109050395482432,1.4407777391375471,0.5589757268182545,-0.7604987132263525,-1.2403374738935546,-1.3782504306655674,1.4388598814946356,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.01932800719009993,2024-02-07,2024-02-07,1.446369128092264,-0.8434648753172372,0.02239331938411118,0.7127123624531227,-0.6064190513554526,0.010188153192559784,-1.0795723273563367,-1.1429524390937087,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-1.2662238917122302,2024-01-01,2024-01-01,0.04074805491257389,-1.0454492136758236,-0.865796285317721,1.107555087854151,-0.20531288705185435,-0.0915230031293555,-1.3795867980181813,-1.5732544925250995,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.13759878188911415,2024-01-05,2024-01-05,1.3479802721647998,-1.5456009086589901,-0.014614580811798377,-0.8935414481144633,-1.3400129070646767,0.5482615081403156,0.9089422933333071,-0.28234833223092737,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-1.2662238917122302,2024-01-18,2024-01-18,-1.3685683743582884,0.06065549638310211,0.78294343157352,1.1109154514745851,-0.612657094346177,0.5673471680095793,0.6650552514812506,-0.28234833223092737,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0.01932800719009993,2024-02-17,2024-02-17,-1.5016011936404938,1.445690959413409,-0.9745541960975371,1.6880579032841734,-1.3225463866906475,-1.0795911708952828,1.0673018246180672,1.0085578280632448,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
-3.1866342443188147,2024-01-26,2024-01-26,-0.8673857044930359,-0.4010229912936667,1.2527171850807821,1.095373769730077,1.3492074262367397,0.12790281313155993,-0.11337873141640895,0.5782557746318541,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.5335487667510319,2024-01-25,2024-01-25,1.1669078236973536,0.5319522858864707,-1.2706173976648147,0.8593082253945686,1.351702643433029,-0.06793265335306066,1.3659799279272977,1.4388598814946356,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
-1.2662238917122302,2024-02-08,2024-02-08,0.1553040937389172,0.2434032310884898,1.1243224292990543,0.8005018620369685,-0.6257569846266994,0.2063792530908934,0.4919956793177365,1.0085578280632448,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.5335487667510319,2024-01-18,2024-01-18,0.9068471387810979,-1.4013263812599996,-0.03953826869883973,1.0420279972556823,1.1077951624956937,0.010188153192559784,-0.5136207535243043,-0.28234833223092737,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
1.3048799060924299,2024-02-11,2024-02-11,1.6551567472435025,1.0705771881760346,-1.6474937690476499,0.34685277327834063,-0.5633765547194524,-0.43150854663897514,-0.13876971111607503,2.9631426538712358,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-1.2662238917122302,2024-01-29,2024-01-29,1.6944199057122094,0.6185170023258647,0.8826381831216848,-0.7557665396766577,0.9119206125869382,0.8459266754180891,-0.3880022223785875,-1.5732544925250995,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.6491589802391117,2024-02-18,2024-02-18,1.7392260983176744,-0.5741524241724553,-1.1256068499583929,0.138090183358861,1.107171358196621,0.2942207062780022,1.273102396920624,1.0085578280632448,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.19570572771949996,2024-02-14,2024-02-15,-0.19436897638826794,-0.2952216712010739,-1.823470110795547,-1.5551130358874623,1.3947451400690294,-0.1860029467057735,-1.4243551043307505,1.4388598814946356,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1.3048799060924299,2024-02-16,2024-02-16,0.6384719026597045,-1.1512505337684165,-1.5334490153827036,-1.1132252198003543,0.30059239949591837,-0.8230609351369784,1.4174300710029373,1.4388598814946356,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
-1.2662238917122302,2024-01-10,2024-01-10,-1.008733074980379,1.3398896393208164,-0.5432988693247938,-1.2904844007782628,-1.1952903096798637,-1.04876960837349,0.6717370882443207,1.4388598814946356,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1.3048799060924299,2024-02-22,2024-02-22,0.8560359925274779,1.2629432247080215,1.7013435670475237,-0.9410065842530975,0.5382618374425294,-1.4430485197099598,-0.81563977521507,1.2495269779848235,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.6491589802391117,2024-01-27,2024-01-27,1.7299877080897432,1.1282869991356308,-0.014614580811798377,-1.2232771283695771,-0.37062102630605914,0.42746469194913633,0.9363378240618943,-0.28234833223092737,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.6491589802391117,2024-02-05,2024-02-05,-0.9112680580757078,0.676226813285461,-0.0380277421602312,0.11330750165815803,-0.07057115845220115,-1.2129537010376545,0.6035823532610063,-1.5732544925250995,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0.5335487667510319,2024-02-24,2024-02-24,-0.9468358604532418,-1.0454492136758236,0.9022750281235965,0.2636837736725923,-0.41927776163371183,-1.331972350160269,-1.2980683895087268,0.5782557746318541,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1.3048799060924299,2024-01-03,2024-01-03,-0.24194668606211225,-0.6222439333054518,-0.7978225910803358,-1.736152625938359,-0.46606308406414704,-0.6312559806744384,0.07371269794955221,-0.7126503856623181,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-1.2662238917122302,2024-02-15,2024-02-15,-0.6719937511722969,-1.3051433629940061,0.44307496038659466,-1.0086339021143373,0.7902787742678066,1.3548380904413795,1.2457068661920372,-1.1429524390937087,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0.5335487667510319,2024-01-03,2024-01-03,1.1733746968569052,-1.3436165703004037,0.5427697119347592,-1.1073445834645945,0.7179174755754003,-0.8312405036523772,-1.5172326353374241,1.0085578280632448,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-1.2662238917122302,2024-02-02,2024-02-02,-0.2618092250521637,-1.2378152502078106,-0.6263778289482645,-0.5407032679688639,-1.1497525958475732,-1.0941721408575156,-1.145054327634423,0.5782557746318541,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
-1.2662238917122302,2024-01-09,2024-01-09,-1.872984480803317,-1.4013263812599996,-1.3114016142072458,-0.9128635389319604,0.2307263179998015,-1.0136804448871417,0.705814455735978,-0.7126503856623181,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1.3048799060924299,2024-01-01,2024-01-01,-0.37128414925314535,0.7820281333780538,-1.531183225574791,-1.2451194919023998,-1.4747546356643297,1.1585284460718084,0.5534685775379811,-1.5732544925250995,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
