Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Slope_%,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh,Driving_Mode_1,Driving_Mode_2,Driving_Mode_3,Road_Type_1,Road_Type_2,Road_Type_3,Traffic_Condition_1,Traffic_Condition_2,Traffic_Condition_3,Weather_Condition_1,Weather_Condition_2,Weather_Condition_3,Weather_Condition_4
81.91406654680829,1.3840740691703417,81.20507450924512,355.90108925968417,24.32853928857572,1.7453430547745477,26.324375722907856,45.04977519800104,5.797928576776648,28.875461756781856,1948.7181657902013,22.447736480518792,8.607421884772135,True,False,False,False,False,True,True,False,False,False,False,True,False
29.031801637863552,0.1311737719930725,95.83336631475976,336.24106418133016,18.09080368788721,9.80835766156853,15.51080935867682,48.38845616760302,11.850927591223734,29.265391391487388,1757.8454608960058,26.80086235529252,7.185772096022532,False,False,True,False,True,False,False,True,False,False,False,True,False
85.67431590079077,-2.554942826434127,77.34697653871221,364.1487470805588,44.27549990960918,-4.650720189995937,-3.676771526879628,44.471129304420046,2.648015223900715,32.041580620895616,1569.9720822310974,7.731137126095147,8.010846035355843,True,False,False,True,False,False,True,False,False,False,True,False,False
98.7041753261036,-1.847902494192307,90.51734119036448,327.1221520384118,27.395104037861085,0.7047305687146501,6.97919666952474,78.88467348956726,1.7553985127036231,28.131291366062417,1889.0904405410463,37.28629225302105,10.104175318328322,False,True,False,True,False,False,False,False,True,False,True,False,False
96.47502090630245,2.039989339463657,71.0959275906538,379.4830261604327,44.86269205288093,-2.292874215423337,27.80038719065937,86.22479201802163,0.474715386927238,32.198607154099406,1675.8750214545837,9.531282909478168,9.575673650868708,False,True,False,False,False,True,True,False,False,False,True,False,False
66.3001160889467,1.3494764797466372,51.01279204470393,322.9318950307654,27.14250923214432,3.3341429049108005,18.057425579276032,58.36080327213319,6.239486347956427,30.232420314506687,2310.231725663948,5.880670098637158,7.300779003444786,False,True,False,True,False,False,False,True,False,True,False,False,False
62.420387077290144,2.3685719220749704,54.06092919442442,315.8837695382016,17.691294253442358,-1.3519235843958093,14.598962251710253,60.73149491844576,4.230375973453654,33.82544490362801,1237.4381045580842,16.7378831867826,8.552035881601197,False,True,False,False,True,False,True,False,False,False,False,False,True
17.145115360729406,-2.2946565052743804,26.025714573392385,378.2439409498875,27.760833885789985,6.062169198512226,9.11557303509585,24.93381756094046,4.381626759184481,32.20004555410079,1889.1189303400984,27.616290316681567,6.100899914978993,True,False,False,True,False,False,True,False,False,True,False,False,False
93.04153804837628,2.941335207690443,22.516575619682087,370.7892030697933,11.385845012967724,8.227987935062782,22.31193237596608,69.92343498527005,14.729129141927212,32.956638404985206,2287.53435514455,49.44620063934544,12.824051271009102,False,False,True,True,False,False,False,False,True,False,False,False,True
32.569125653605724,-1.7435597163003984,75.6380483351262,318.26389757017984,41.66694304976829,-1.8367346962683369,38.48734234172601,60.88692110748588,2.911851043575317,28.800976268665615,1235.8882827978782,20.993914908794,6.626022635287848,False,False,True,False,True,False,True,False,False,False,False,True,False
59.60345073815358,-2.929320742280148,55.07431136089445,311.6245752689938,38.64925879180544,-2.589835725473024,35.550563948387776,23.527616666532023,6.87640575779123,29.86103655277182,1566.9934791442995,21.35722122038133,8.658945042212396,True,False,False,False,False,True,True,False,False,False,False,False,True
34.11289115130201,2.984537634321325,64.17720544437036,383.8399088486692,35.403718224299965,8.130357785927178,-3.627592786207309,33.88979669501923,14.795522568585078,34.976687262804255,1266.9793236247044,3.060740158814432,6.282458616675993,False,True,False,True,False,False,False,True,False,True,False,False,False
16.059403559963176,-1.3135566873293212,64.6128998097933,377.6598482196688,31.3439350404861,0.4190787263275846,16.64292201625506,34.13603942747939,0.4592707893301934,31.035565728364567,1973.5049007550065,38.31440169064924,6.920138536434345,False,False,True,False,False,True,False,True,False,False,False,True,False
75.54692362700838,1.0081167150753592,42.19006506666411,332.7257373699664,30.29419817846271,1.5187545243854492,9.826118412112644,31.967756636035148,10.44986167013041,30.512056437269468,1611.7568967092518,9.170971792866062,8.303310681306469,False,False,True,True,False,False,False,False,True,False,False,False,True
6.51984417874846,-1.9399061149421688,58.071400866359255,365.8197408213367,44.8854874927812,-1.6854574633469657,17.977209805291043,66.10521682359439,5.566244283801297,34.11698751284092,2447.6490492907037,37.26569787081437,7.284021894666983,True,False,False,False,True,False,False,False,True,False,False,False,True
89.83742809514399,0.4813711931948505,57.66081773341618,312.41601865478106,19.72991019069783,1.3797230207672069,22.279616044227165,84.99077307490383,13.591464204176498,28.231522262041945,2001.181687716376,45.53978219872408,12.052701702422915,False,True,False,False,False,True,False,False,True,False,False,False,True
38.110415431334,2.424209918727356,51.07417769822856,350.7047659047678,37.288952787795225,-1.530498903830046,4.001263059889606,73.40827277508515,13.679121565906108,31.74341353173284,1930.3426060976617,38.434216028358925,10.3035318977161,False,False,True,True,False,False,False,True,False,False,True,False,False
0.0161631605382384,-1.0789129954293684,85.65403067208564,301.873029206042,30.34916695747801,4.988911609512714,30.17056312967153,53.41614396497393,5.808191039089334,29.47180049650147,2392.4116949492327,32.15842567856952,4.858111653316629,True,False,False,False,False,True,True,False,False,False,False,True,False
61.33549670846757,1.021523856266155,56.09312029500767,339.1601880921555,44.15581903156098,2.4831461872013074,16.378062253868485,48.28359085891373,3.3219519792039645,30.577069540176343,1490.6480278921913,30.23542314488262,7.853329085537799,False,False,True,True,False,False,False,False,True,False,True,False,False
5.622229023312375,-1.872578467209501,68.29156196047903,307.4842821471405,38.97311141543884,6.820906689443634,39.640272470421074,47.05206737164558,6.420051574512304,29.39843950309229,1930.91493737965,22.736281331485568,6.121219414470381,False,False,True,False,True,False,False,True,False,False,False,True,False
33.14034693850794,0.7487723923123513,91.64160963046608,347.51471801568823,44.94837895463574,-0.3090782589905831,-3.8692676415397456,62.08728703870775,14.479594119215962,28.264759316840955,1905.6174254458224,7.31268048630721,6.696408185891189,False,True,False,False,True,False,False,True,False,False,False,False,True
84.83717849468594,-0.9812978890949392,89.2986898287138,342.1681646852894,30.591374806185623,2.5839252318855657,3.537362928390632,45.14544612611755,4.220978836806802,30.915584937779897,1306.748504604217,38.96404659517544,9.915802095342835,False,True,False,True,False,False,False,False,True,False,False,False,True
7.522754594623904,-1.73275044847229,91.2337763023332,344.4385026638056,17.159038514072726,-1.1071501553429837,26.033341025217915,35.8285379832102,14.719766973495489,33.524421148365626,2411.677722286143,23.918381292590432,3.539492587917388,False,False,True,True,False,False,False,True,False,True,False,False,False
100.72061908272028,-1.1209076957781892,41.60039971720112,304.5331302047994,27.629046249315685,9.017108953699472,26.283088593650145,62.1990034602908,12.290872466952406,34.66368102838824,2110.3051519404803,31.319726574468653,12.143701309239464,False,True,False,False,False,True,True,False,False,False,False,False,True
0.4583907190299729,-1.926953588953204,22.798599064645025,336.1616341281832,34.88888969177011,2.8290350168665466,21.198470098762524,47.34937893993012,4.011784973042853,32.36697082227008,2354.5376045838434,18.763359922780776,5.29110158899237,False,False,True,True,False,False,False,True,False,False,True,False,False
29.618864304228268,2.411496647027297,40.885343991626335,375.6483849099917,37.10261351635558,-2.3980625552308537,38.73820129107829,20.98873804006837,11.86604200624352,30.72185964646905,2477.2986029721105,10.116063712053672,5.44349069267198,False,False,True,False,False,True,False,True,False,False,True,False,False
88.90848673824857,-0.616878682097227,42.29658764965669,336.891437335362,10.017849615558024,-0.9085151118495648,13.689175392397004,21.55617794967422,0.7469916469819055,33.388986914831115,1823.550150987569,40.3447723430343,9.15108250690218,False,False,True,True,False,False,True,False,False,False,False,False,True
37.952417967516816,-1.528324170153796,92.74882613799744,371.517195260958,27.67594809758029,-3.756470538139098,13.766656543038373,39.18956278080928,8.220950648315892,31.536567884004548,2244.7577947119257,17.185750298132128,4.79120256207853,True,False,False,False,True,False,False,False,True,False,True,False,False
12.227086567921624,-0.3095529539044026,71.93941862703765,336.94787236337334,18.23321029897263,-4.582760066033999,35.9714363450878,55.86955396548046,5.360237087531805,30.573341959234632,1950.827656260952,43.34733344567345,6.568445609840438,False,True,False,False,False,True,False,True,False,False,False,False,True
43.22807025605135,-1.0767829991610267,26.536316768178303,342.32394414901864,40.6219141639176,2.8888273910600644,19.22988018985648,44.79676553675921,6.40403997575562,29.253627847870824,2470.259963443837,48.28967263588182,9.796015556673057,False,True,False,False,False,True,True,False,False,True,False,False,False
32.447194366143066,1.4665155228799556,30.83028768088809,356.3892112829266,15.351690541758,0.0568438378840792,10.91774477135202,21.68386066712864,7.092815071113864,33.5729098903594,1521.3906593399936,41.51642750763112,7.08677796135582,False,False,True,False,True,False,False,False,True,True,False,False,False
101.12542825926658,2.8273194713129666,32.45409004335804,395.06819368070825,33.32596873511917,9.456601828904596,27.35220936252366,35.620623462726826,7.54069140298896,31.50298053361912,1217.962322287474,6.49408846001345,11.147602658991469,False,True,False,False,False,True,True,False,False,False,False,False,True
37.601750110217175,-0.371798059814119,70.43373985351386,310.8860446646655,19.31217666137237,-2.430029054577737,22.88517781843873,26.74935160722313,9.846184117334808,34.74662618917744,1441.731842647392,42.76504527513643,7.0573102695058045,False,False,True,False,True,False,False,True,False,True,False,False,False
94.67189661312086,2.1662003998334427,78.83312204056026,303.2913768661174,22.47897501249953,6.908689791054179,8.788452262896618,86.40424009529916,10.451655416733944,33.61336720244104,1366.4244166113835,26.015955488120294,10.611606077316974,False,True,False,False,True,False,True,False,False,False,False,False,True
107.02465737728816,0.395178441357717,88.77151284523168,360.7957183810045,42.91957412648957,-0.2604283671064591,8.406795913654705,41.89838529399685,14.63556054927744,30.94011283399594,1768.0380047271256,12.146438884792556,10.3610296581218,False,True,False,False,True,False,False,False,True,False,True,False,False
52.05809034918354,-2.056586009434599,95.25092406449944,394.9097088928426,18.41568438928278,-1.646939209119422,12.802575888726466,21.033646011684716,11.441680030867216,33.1859502860722,1300.633264874209,4.748486077944668,5.350501383629159,False,False,True,True,False,False,False,False,True,False,False,False,True
109.19317726252704,1.1437364524880491,36.13636459091534,398.9723132554715,13.325096663802572,9.544552285019613,-1.7770970452912866,66.23942763899646,10.31696663575202,31.173740449964495,1486.2570582817052,13.997640972582742,11.752313421133302,False,True,False,False,True,False,False,False,True,False,False,True,False
45.27816647558314,0.0806069827549205,44.781798777923925,348.4164247392002,12.424971550547903,7.038648981186485,37.41776061194376,36.2713558355472,5.886883258960701,28.55906009889985,1325.1456446822622,6.957611400593123,5.71021105799679,False,False,True,False,False,True,True,False,False,False,False,True,False
115.68940997881298,0.9036391395126206,39.22583045958645,346.80816210850986,27.661528853481176,4.459313371679974,3.235901808849928,59.67153785217029,1.76712096730868,31.61676736090753,1832.7786117354497,1.3796646518514932,10.277919275362706,True,False,False,True,False,False,True,False,False,False,False,False,True
10.714742943068751,2.338124475429989,48.700925397291016,364.4963770745196,32.45990187995008,5.456815558356281,3.722093604747423,30.55218182266415,0.8818262916850239,34.06010033673905,1546.810193712192,49.38944102079397,7.902831524163862,False,False,True,False,True,False,False,False,True,False,False,False,True
82.44231198038914,-0.3573925760637237,93.17320859389996,355.56347572049697,21.45527752498105,9.870722122758847,24.11672822576849,88.88092645857253,7.165270654877171,33.98808922961911,1812.3094876322,41.59395819531102,11.2391577354925,False,True,False,False,True,False,False,False,True,False,False,False,True
59.25768485483144,2.4070657393041337,66.00900535514893,363.4088057614118,34.15909096275783,3.8981111323733018,27.591117128491504,87.91814305957331,10.023850689408915,32.024768395479825,1315.5545300578196,36.9735682285333,10.582493902087425,True,False,False,False,True,False,False,False,True,True,False,False,False
46.51785665467765,1.5040140856899296,79.05535178595993,387.3999425537894,12.136180150063325,-3.471493237895599,28.15759568199426,65.91883461832141,9.752397768876207,30.66016475490395,1871.931865819548,9.73138718254461,5.529531285660885,True,False,False,False,False,True,False,True,False,False,False,True,False
75.9254254498321,-0.0683704447320914,59.20953889014256,374.6306169487609,40.006712572300685,-4.027008099479279,11.878376057690396,69.50418352754426,14.292921302626771,28.0707042161726,1369.0899624152448,1.4840483036473533,9.57216534924072,False,False,True,True,False,False,False,True,False,False,False,False,True
84.46285099611974,0.6193328139477821,22.30863306688996,349.6877391686796,38.57985234087332,4.999101662108101,34.29980288094665,49.81152239041559,5.736449598635097,30.17986845257659,1329.1503868464677,24.311673740477083,9.312349900827677,True,False,False,True,False,False,False,True,False,False,False,False,True
0.5235923580370905,-1.0465132048859314,25.135638879825144,346.18644590001696,44.492369498722994,4.864017158877223,19.479957778662,87.35255417927182,9.416757198594038,34.92866004115414,1603.0254158524772,37.11055205382251,7.852141863983689,False,False,True,True,False,False,False,False,True,False,True,False,False
20.034370649663845,2.901583798432645,63.03384250143086,363.9601748513116,42.77767433156459,6.22260689467133,14.736439847314998,49.66177342598407,13.318107328203675,33.08543723305096,2336.7427194013726,48.14558443165215,9.21536295233619,False,True,False,False,False,True,False,True,False,False,True,False,False
85.56552607611825,1.0041069783023762,77.50312278560205,345.5706284420298,22.466900737162483,-3.368319046510794,31.467390738955032,36.76275981856422,6.0611663486699445,33.02311994677544,2225.077823805573,42.20979606129742,10.001288508659036,False,False,True,False,True,False,False,False,True,True,False,False,False
79.96624962938478,-2.736918885020221,37.22644220229852,345.777935126564,23.9746384405452,9.173534121327576,5.960256215072697,28.07650267227328,7.166147292760286,33.327583732322324,2446.894742989156,44.68576756412842,10.881985476697956,True,False,False,True,False,False,True,False,False,True,False,False,False
115.92570061544126,-1.0402685655119477,77.75276591938433,301.6305901786505,36.10876966173908,3.267376208659672,33.70834495459836,34.56877102200699,13.844593438663216,32.34079368339361,1798.253843700708,12.0092711122773,10.481489170802814,False,False,True,False,True,False,False,False,True,False,False,True,False
91.32453483009397,0.7398866025543449,84.853261878681,317.40641374073084,14.69289701842441,4.743332815318231,19.247322755421735,60.05494527501055,8.253629295451706,32.10101060022505,1606.1738499386106,7.850768279406099,7.826709195419165,False,False,True,False,False,True,False,False,True,False,False,True,False
114.09272492776056,-2.662000333204561,52.9517982689689,348.8513639995753,20.99051485856922,-4.477214249328046,35.50261709529114,37.15642025575093,11.99414907397638,31.1753347875369,2462.178751413576,12.46431032765925,10.228197428837143,False,True,False,True,False,False,False,True,False,False,False,False,True
84.30486018417683,-2.8566948520851434,79.7135386275284,382.2653459050369,14.14893279414769,9.414613217733608,4.072563897509163,65.79745999132814,14.034357543341564,31.10753795568781,1696.2985017482065,7.015115715592211,8.469874214667954,False,False,True,False,False,True,True,False,False,False,False,True,False
35.76626503673318,-0.2998545628331843,52.32239602627679,327.8727006727124,25.9210257175491,3.438877731159229,37.12283842010916,46.75291639195326,8.56587057834003,34.09593918806039,1211.8344280822705,39.94434280321843,8.700090997727651,False,True,False,True,False,False,True,False,False,False,False,False,True
12.643790670102778,-1.00385892184398,74.2680503564016,352.2643433131149,29.32014979598612,3.450446694919428,25.95445338875756,82.0811033792071,1.637804534916084,30.754193831877465,2266.141197955274,45.16184874219469,7.307512092661228,True,False,False,True,False,False,True,False,False,True,False,False,False
93.81886360139228,-0.3702083518010046,81.11976394556345,334.4962084759232,17.390616448696335,9.153329743455696,22.82478370610735,59.09346472259042,12.325499306615832,33.88204248847405,1419.9737032565574,15.43636711045985,9.224461766556294,True,False,False,False,True,False,False,True,False,True,False,False,False
77.29790657710991,-1.423840140719969,99.35412946464886,310.4803989539589,10.932109041993677,8.94025267275501,13.993038376735331,63.582283717089325,12.266732480944556,33.86414097937456,2133.2861571375715,43.85861652866031,10.340969057953414,False,False,True,False,False,True,False,True,False,True,False,False,False
5.782321487195548,-2.0116935183421143,47.631732965087686,395.8298483071301,35.177454111268304,-1.6955211227413751,38.03417499845759,58.95918620948739,1.724777915152731,33.39628739539058,1219.658457588068,2.8462554899297787,4.876572322363352,False,False,True,True,False,False,False,True,False,False,True,False,False
43.2060559081174,1.134860141882026,52.88326244596892,385.4673870250302,10.700180754915898,8.96648232858894,14.976383274018076,81.9898141933717,8.221772274233414,28.263496799044123,1344.287213342306,33.90009132739612,8.588989029051652,True,False,False,True,False,False,False,True,False,False,False,True,False
114.81597785811434,0.0874266976068032,33.24960475281371,307.84924244669065,44.06909131249247,6.049319340700922,17.434432860140912,24.439369755043398,7.306284531784867,29.03580571082534,1828.6326192845609,26.421911173800027,11.59698840313413,True,False,False,False,False,True,False,True,False,True,False,False,False
60.04813748522415,-1.799074732503799,36.32584467214456,371.9787262468285,17.75625398598384,-4.716489090028738,30.167414886339067,24.71440949635216,12.70744399059593,30.202935995305605,1288.267434423774,13.909490451427136,6.746085863635573,True,False,False,False,True,False,False,False,True,True,False,False,False
51.92749632236456,-1.08246344244001,75.47160020787021,334.75799043575,33.23650322407019,-1.402352768924925,7.817909332571775,69.12181714473239,4.119417486864973,33.93273339581637,2355.220164393082,38.43323465753772,9.137619991515892,False,False,True,False,False,True,True,False,False,True,False,False,False
54.92395261911528,0.5508474459799553,93.36364721235807,399.4849807061793,25.216310418399623,1.194702182071695,8.117289076620631,73.75747314337248,6.394165624290013,34.11281566949316,2174.8297796491333,10.681159344191745,5.527272490283655,True,False,False,True,False,False,False,True,False,False,False,True,False
25.06592688061965,-2.566623910365133,51.568396132899245,330.2398519828978,12.088585111798752,3.7423368325863215,29.8883959429549,50.35125927973775,9.071865671087007,28.290901060488444,1626.640905626221,20.86585942263505,6.538169616043007,False,False,True,False,False,True,True,False,False,False,False,True,False
44.24486050377543,-2.1152819444029225,34.3875557468433,323.87384453626,26.52642623220636,5.519945957330334,0.786090513554857,44.66136456379844,7.758677889615274,30.273071871900196,1976.7765387157149,35.52198087003686,9.010626144115571,True,False,False,False,True,False,False,True,False,False,True,False,False
44.37759071846119,-2.5605263753556597,42.80795995063953,356.7890548305405,28.086622200387986,-1.8468440906465096,32.03340341318605,39.45615463437892,14.325514120403277,33.95268943246649,2130.184755829033,16.977626158978918,8.166680200494277,True,False,False,False,True,False,False,False,True,False,True,False,False
6.282602422496688,1.8739039962847135,56.40413638465109,383.5126163343204,39.9139122832504,7.5505077141053345,23.13287537394317,36.40764200834834,14.409859915991897,29.747852743246668,2182.0189452162854,42.78247326092732,7.278272326072086,False,False,True,False,True,False,True,False,False,False,True,False,False
92.1081154221502,1.5144553992720553,43.25202634922947,319.2518871819798,35.63221743767643,7.6857298583373215,19.2587694881472,83.83710127750237,1.223587361766043,34.83202314617992,1714.3787408342414,43.284807830918005,12.540242699184638,False,True,False,False,True,False,False,True,False,False,True,False,False
49.98053182846548,1.5198775912755424,38.6863266497493,370.94027697193314,12.775586616368525,4.52498228890866,5.309922198094668,40.65976824528207,4.467704884422534,31.425126366032192,2368.440286957051,10.206267944428165,6.835302057425587,False,False,True,False,True,False,False,False,True,True,False,False,False
98.6615864179708,1.2979520608561683,78.87875910056636,306.14065831411216,17.32069392012928,8.816408657735476,30.3865676204984,65.36551570678377,0.1130222356735616,34.56118882578887,2424.3201490610672,22.075460434387463,9.172039765324431,False,True,False,False,True,False,False,False,True,False,False,False,True
102.04176013438745,1.0163125420192154,20.627593699249857,391.8934743110497,20.91606894752317,7.194736403457819,31.222889027893714,75.09663462685356,6.267905227570247,31.00178476055684,1454.4298265938226,21.65743090015993,11.443272488438588,False,False,True,False,True,False,True,False,False,False,True,False,False
25.43928656383897,-0.1380485077309501,63.13844218691865,308.1074916147299,14.07426902626868,-1.6756451105968866,16.7323840544433,21.537660491330666,9.93208579321904,30.26659248961341,2384.6104396608425,20.561252251509703,4.361634537022763,False,True,False,True,False,False,False,True,False,False,False,False,True
78.88241786041543,0.8536689810426896,83.50134456238031,391.42313763441626,25.99146748200717,6.980152994655407,12.512603868574397,22.37119049182306,7.0692717162879735,30.53687122646197,2126.484664303044,25.1484096954953,8.962841117450026,False,True,False,False,False,True,False,False,True,True,False,False,False
56.6738164995578,-2.7698306712721523,41.29826290539746,349.0807249452703,44.450821680188746,9.298031181296576,6.077282688577292,43.319618324615845,1.0077281034021506,34.190104077714714,2354.5794833785967,3.810879072859923,7.965740664902294,False,True,False,False,True,False,False,False,True,True,False,False,False
105.6188085505782,0.7287865359407073,68.26332084896138,344.809111279592,28.011447693321657,-2.935903294723536,28.940530769012877,68.72110210195922,2.939343562503944,30.31482570401833,1752.180548717055,43.51549476717611,12.152200579345404,False,False,True,False,False,True,False,False,True,False,False,True,False
25.88888150117449,1.667266233221263,73.51200844948943,397.33070795003766,35.96587589131093,9.680468271865436,23.77533654070178,38.25590446836448,2.5993702245066967,32.685423550217976,2059.556804041338,14.566747439820253,5.57949487858374,False,False,True,False,False,True,True,False,False,False,False,False,True
81.3375840372053,0.0021501623063411,72.4019757124072,399.0384177698219,33.90282291947712,-4.625108048448646,4.298396321508598,20.10383033025752,7.666924346383855,31.28889877487209,1505.9937117279198,0.1904384333452138,7.275334291424041,False,False,True,True,False,False,True,False,False,False,False,False,True
72.9302546703267,-0.8549200294365784,55.66797073589741,365.0178125961012,39.74690022822483,2.8325086716065844,30.75106358582053,40.170352996074186,10.165200236143392,34.59169832108793,2176.432278115698,34.286686240183634,9.403842025548585,False,True,False,False,False,True,False,True,False,True,False,False,False
35.43617730861993,-1.3354395911941253,47.72623903006234,312.71192918570483,17.550322166296333,6.608397084677263,34.69923910113068,26.30915716504589,4.744881347259276,29.115544304497988,1956.2535540912183,32.55855697966761,7.33068866312424,False,True,False,False,False,True,False,True,False,False,False,True,False
16.392108438140713,0.8568123009724946,86.87392584222508,350.6170085655202,36.38391915925599,6.856571538193816,-2.3338731763289355,35.35893140546263,1.9569009651545333,31.000597810712897,1825.2286454562225,49.15979444205454,6.700808608047893,False,False,True,False,True,False,True,False,False,False,True,False,False
78.19677125727318,1.1568071917794525,80.67567655998914,352.91631009556625,40.84743341070123,6.0200885371940185,29.758928711081857,43.323300048950834,11.978964721088536,28.87243668332185,2100.48609335481,35.990435998931524,10.12735924325885,False,False,True,False,True,False,True,False,False,False,True,False,False
88.63169497587968,2.2258055991752554,45.700413873113,351.44464281353095,16.002843804308498,2.9402705912974287,33.37608700424436,28.96401485481263,12.875427552238898,32.046975393721326,1918.0488524645248,16.702034796998284,9.534668266010726,True,False,False,False,False,True,True,False,False,False,False,True,False
37.875281251602,-0.9459955052340554,28.241535555376487,356.94918385200094,22.138077692580133,4.764464831055932,39.61785547635461,69.4455309213362,4.147323201671261,30.82029433936654,2194.9613338250097,47.6356158347406,9.861724140467423,True,False,False,False,True,False,False,False,True,False,False,True,False
